,FIPS,State,County,"SNAP-authorized stores (% change), 2012-16","SNAP-authorized stores/1,000 pop (% change), 2012-16"
2499,47143,TN,Rhea,-0.43,-1.03
2500,47145,TN,Roane,13.57,14.85
2501,47147,TN,Robertson,29.82,25.63
2502,47149,TN,Rutherford,22.54,9.1
2503,47151,TN,Scott,0.93,1.97
2504,47153,TN,Sequatchie,-4.0,-7.05
2505,47155,TN,Sevier,16.29,11.29
2506,47157,TN,Shelby,-1.63,-0.99
2507,47159,TN,Smith,23.13,20.94
2508,47161,TN,Stewart,-6.49,-5.68
2509,47163,TN,Sullivan,10.98,11.06
2510,47165,TN,Sumner,17.35,8.26
2511,47167,TN,Tipton,-7.66,-7.05
2512,47169,TN,Trousdale,14.89,8.28
2513,47171,TN,Unicoi,4.28,7.31
2514,47173,TN,Union,2.16,2.1
2515,47175,TN,Van Buren,4.35,3.23
2516,47177,TN,Warren,5.05,3.29
2517,47179,TN,Washington,7.46,5.48
2518,47181,TN,Wayne,20.98,23.02
2519,47183,TN,Weakley,21.05,25.7
2520,47185,TN,White,2.53,0.33
2521,47187,TN,Williamson,0.09,-11.88
2522,47189,TN,Wilson,6.67,-4.44
2523,48001,TX,Anderson,0.51,1.31
2524,48003,TX,Andrews,5.83,-3.96
2525,48005,TX,Angelina,14.53,14.28
2526,48007,TX,Aransas,-6.29,-13.23
2527,48009,TX,Archer,-17.86,-17.56
2528,48011,TX,Armstrong,100.0,107.25
2529,48013,TX,Atascosa,-2.73,-7.42
2530,48015,TX,Austin,22.46,17.77
2531,48017,TX,Bailey,-3.53,-4.21
2532,48019,TX,Bandera,6.51,0.45
2533,48021,TX,Bastrop,17.29,5.99
2534,48023,TX,Baylor,-6.25,-8.13
2535,48025,TX,Bee,6.5,5.77
2536,48027,TX,Bell,5.93,0.52
2537,48029,TX,Bexar,5.83,-2.01
2538,48031,TX,Blanco,1.06,-5.47
2539,48033,TX,Borden,,
2540,48035,TX,Bosque,-5.3,-5.15
2541,48037,TX,Bowie,17.13,16.24
2542,48039,TX,Brazoria,8.32,-0.68
2543,48041,TX,Brazos,14.35,4.1
2544,48043,TX,Brewster,-1.9,-0.67
2545,48045,TX,Briscoe,0.0,5.9
2546,48047,TX,Brooks,-21.19,-21.77
2547,48049,TX,Brown,19.13,17.75
2548,48051,TX,Burleson,-3.27,-5.82
2549,48053,TX,Burnet,21.97,14.6
2550,48055,TX,Caldwell,-17.96,-22.79
2551,48057,TX,Calhoun,17.31,15.41
2552,48059,TX,Callahan,-4.4,-6.5
2553,48061,TX,Cameron,-4.46,-5.95
2554,48063,TX,Camp,30.97,26.72
2555,48065,TX,Carson,14.29,16.17
2556,48067,TX,Cass,31.82,30.91
2557,48069,TX,Castro,0.0,6.45
2558,48071,TX,Chambers,34.45,21.97
2559,48073,TX,Cherokee,9.41,8.44
2560,48075,TX,Childress,-3.23,-3.54
2561,48077,TX,Clay,-40.0,-37.99
2562,48079,TX,Cochran,0.0,5.69
2563,48081,TX,Coke,8.77,7.67
2564,48083,TX,Coleman,-0.73,2.28
2565,48085,TX,Collin,37.43,22.08
2566,48087,TX,Collingsworth,0.0,0.66
2567,48089,TX,Colorado,2.13,0.56
2568,48091,TX,Comal,23.69,4.97
2569,48093,TX,Comanche,24.78,27.38
2570,48095,TX,Concho,-2.04,-8.2
2571,48097,TX,Cooke,9.78,8.16
2572,48099,TX,Coryell,13.97,17.86
2573,48101,TX,Cottle,0.0,5.99
2574,48103,TX,Crane,-18.33,-22.86
2575,48105,TX,Crockett,76.0,79.26
2576,48107,TX,Crosby,0.0,2.24
2577,48109,TX,Culberson,25.0,30.23
2578,48111,TX,Dallam,80.0,78.47
2579,48113,TX,Dallas,15.72,10.28
2580,48115,TX,Dawson,3.27,7.43
2581,48117,TX,Deaf Smith,-6.83,-4.21
2582,48119,TX,Delta,-14.29,-12.41
2583,48121,TX,Denton,35.3,18.7
2584,48123,TX,DeWitt,5.52,3.5
2585,48125,TX,Dickens,0.0,6.36
2586,48127,TX,Dimmit,-0.93,-3.99
2587,48129,TX,Donley,62.16,71.35
2588,48131,TX,Duval,-11.37,-9.13
2589,48133,TX,Eastland,27.19,28.22
2590,48135,TX,Ector,9.27,0.15
2591,48137,TX,Edwards,176.92,185.18
2592,48139,TX,Ellis,35.12,23.47
2593,48141,TX,El Paso,0.1,-1.15
2594,48143,TX,Erath,16.29,9.76
2595,48145,TX,Falls,-11.44,-9.71
2596,48147,TX,Fannin,-3.9,-4.46
2597,48149,TX,Fayette,-30.19,-31.45
2598,48151,TX,Fisher,0.0,-0.26
2599,48153,TX,Floyd,0.0,7.61
2600,48155,TX,Foard,0.0,10.48
2601,48157,TX,Fort Bend,24.31,5.2
2602,48159,TX,Franklin,1.05,1.37
2603,48161,TX,Freestone,-0.61,-1.16
2604,48163,TX,Frio,-14.11,-19.79
2605,48165,TX,Gaines,-0.61,-10.64
2606,48167,TX,Galveston,16.39,6.17
2607,48169,TX,Garza,-14.29,-14.68
2608,48171,TX,Gillespie,28.57,21.94
2609,48173,TX,Glasscock,,
2610,48175,TX,Goliad,24.32,21.58
2611,48177,TX,Gonzales,9.85,5.48
2612,48179,TX,Gray,14.9,16.18
2613,48181,TX,Grayson,22.38,16.37
2614,48183,TX,Gregg,13.12,12.12
2615,48185,TX,Grimes,16.39,12.65
2616,48187,TX,Guadalupe,46.42,31.87
2617,48189,TX,Hale,20.07,27.51
2618,48191,TX,Hall,-1.64,3.22
2619,48193,TX,Hamilton,1.89,1.92
2620,48195,TX,Hansford,-3.23,-3.52
2621,48197,TX,Hardeman,2.04,6.64
2622,48199,TX,Hardin,10.71,8.48
2623,48201,TX,Harris,9.34,1.33
2624,48203,TX,Harrison,-1.9,-0.55
2625,48205,TX,Hartley,0.0,6.91
2626,48207,TX,Haskell,-14.29,-10.97
2627,48209,TX,Hays,14.18,-5.63
2628,48211,TX,Hemphill,28.26,26.74
2629,48213,TX,Henderson,16.82,15.64
2630,48215,TX,Hidalgo,-0.36,-5.44
2631,48217,TX,Hill,12.11,12.24
2632,48219,TX,Hockley,-3.55,-4.39
2633,48221,TX,Hood,28.69,17.8
2634,48223,TX,Hopkins,18.57,15.53
2635,48225,TX,Houston,12.45,14.46
2636,48227,TX,Howard,12.18,8.21
2637,48229,TX,Hudspeth,-37.5,-48.54
2638,48231,TX,Hunt,22.89,16.22
2639,48233,TX,Hutchinson,34.78,37.36
2640,48235,TX,Irion,100.0,102.06
2641,48237,TX,Jack,22.22,25.56
2642,48239,TX,Jackson,-2.16,-6.2
2643,48241,TX,Jasper,19.27,20.19
2644,48243,TX,Jeff Davis,100.0,109.73
2645,48245,TX,Jefferson,9.67,8.44
2646,48247,TX,Jim Hogg,-19.27,-17.65
2647,48249,TX,Jim Wells,-15.7,-14.46
2648,48251,TX,Johnson,10.48,3.83
2649,48253,TX,Jones,22.86,22.64
2650,48255,TX,Karnes,17.29,17.13
2651,48257,TX,Kaufman,29.29,16.62
2652,48259,TX,Kendall,19.3,0.83
2653,48261,TX,Kenedy,,
2654,48263,TX,Kent,0.0,9.1
2655,48265,TX,Kerr,23.43,19.31
2656,48267,TX,Kimble,0.0,3.1
2657,48269,TX,King,,
2658,48271,TX,Kinney,-26.53,-26.26
2659,48273,TX,Kleberg,-12.96,-12.04
2660,48275,TX,Knox,-20.0,-20.36
2661,48277,TX,Lamar,13.81,13.85
2662,48279,TX,Lamb,-10.78,-5.86
2663,48281,TX,Lampasas,68.25,62.96
2664,48283,TX,La Salle,-6.04,-12.26
2665,48285,TX,Lavaca,-5.36,-6.99
2666,48287,TX,Lee,-5.26,-7.79
2667,48289,TX,Leon,21.6,18.12
2668,48291,TX,Liberty,4.94,-1.66
2669,48293,TX,Limestone,10.5,11.06
2670,48295,TX,Lipscomb,-18.64,-18.81
2671,48297,TX,Live Oak,16.13,12.35
2672,48299,TX,Llano,58.33,48.4
2673,48301,TX,Loving,,
2674,48303,TX,Lubbock,3.97,-1.99
2675,48305,TX,Lynn,11.11,12.51
2676,48307,TX,McCulloch,10.2,12.11
2677,48309,TX,McLennan,12.78,8.58
2678,48311,TX,McMullen,,
2679,48313,TX,Madison,14.68,12.14
2680,48315,TX,Marion,-25.79,-24.49
2681,48317,TX,Martin,-44.19,-51.07
2682,48319,TX,Mason,72.0,67.48
2683,48321,TX,Matagorda,-14.89,-16.36
2684,48323,TX,Maverick,5.26,1.03
2685,48325,TX,Medina,8.48,2.94
2686,48327,TX,Menard,84.62,94.79
2687,48329,TX,Midland,6.63,-3.81
2688,48331,TX,Milam,0.35,-2.53
2689,48333,TX,Mills,-25.0,-26.21
2690,48335,TX,Mitchell,-1.27,5.71
2691,48337,TX,Montague,5.11,5.93
2692,48339,TX,Montgomery,22.77,7.06
2693,48341,TX,Moore,52.66,53.99
2694,48343,TX,Morris,38.89,41.03
2695,48345,TX,Motley,0.0,3.62
2696,48347,TX,Nacogdoches,29.88,30.33
2697,48349,TX,Navarro,19.55,18.21
2698,48351,TX,Newton,18.69,20.36
2699,48353,TX,Nolan,29.08,28.48
2700,48355,TX,Nueces,-5.65,-9.22
2701,48357,TX,Ochiltree,-2.15,1.86
2702,48359,TX,Oldham,0.0,-0.77
2703,48361,TX,Orange,29.75,26.72
2704,48363,TX,Palo Pinto,-0.54,-1.24
2705,48365,TX,Panola,67.31,71.07
2706,48367,TX,Parker,31.38,21.5
2707,48369,TX,Parmer,0.0,4.16
2708,48371,TX,Pecos,25.85,23.08
2709,48373,TX,Polk,15.91,10.44
2710,48375,TX,Potter,10.76,12.14
2711,48377,TX,Presidio,25.0,35.19
2712,48379,TX,Rains,30.53,26.25
2713,48381,TX,Randall,10.19,4.02
2714,48383,TX,Reagan,-6.12,-9.58
2715,48385,TX,Real,-1.37,-1.95
2716,48387,TX,Red River,-15.09,-11.71
2717,48389,TX,Reeves,-10.0,-16.77
2718,48391,TX,Refugio,10.09,9.16
2719,48393,TX,Roberts,,
2720,48395,TX,Robertson,7.96,6.64
2721,48397,TX,Rockwall,31.94,16.56
2722,48399,TX,Runnels,22.79,22.81
2723,48401,TX,Rusk,8.42,11.08
2724,48403,TX,Sabine,-1.67,-0.43
2725,48405,TX,San Augustine,104.26,116.48
2726,48407,TX,San Jacinto,17.87,15.4
2727,48409,TX,San Patricio,-9.24,-12.0
2728,48411,TX,San Saba,-17.81,-17.01
2729,48413,TX,Schleicher,44.0,53.8
2730,48415,TX,Scurry,28.33,26.8
2731,48417,TX,Shackelford,0.0,1.24
2732,48419,TX,Shelby,20.0,22.06
2733,48421,TX,Sherman,0.0,0.16
2734,48423,TX,Smith,28.94,22.95
2735,48425,TX,Somervell,-10.14,-11.96
2736,48427,TX,Starr,-6.53,-10.19
2737,48429,TX,Stephens,10.24,5.32
2738,48431,TX,Sterling,133.33,103.29
2739,48433,TX,Stonewall,0.0,3.44
2740,48435,TX,Sutton,14.29,16.68
2741,48437,TX,Swisher,-13.1,-8.15
2742,48439,TX,Tarrant,10.6,3.1
2743,48441,TX,Taylor,5.62,3.25
2744,48443,TX,Terrell,,
2745,48445,TX,Terry,7.34,5.78
2746,48447,TX,Throckmorton,0.0,4.44
2747,48449,TX,Titus,16.09,16.34
2748,48451,TX,Tom Green,26.94,21.47
2749,48453,TX,Travis,8.91,-0.51
2750,48455,TX,Trinity,3.28,2.33
2751,48457,TX,Tyler,55.28,56.28
2752,48459,TX,Upshur,77.03,72.82
2753,48461,TX,Upton,-2.04,-12.44
2754,48463,TX,Uvalde,5.88,3.81
2755,48465,TX,Val Verde,2.1,1.73
2756,48467,TX,Van Zandt,8.03,4.2
2757,48469,TX,Victoria,-2.29,-5.67
2758,48471,TX,Walker,11.57,6.77
2759,48473,TX,Waller,8.92,-3.59
2760,48475,TX,Ward,10.19,3.34
2761,48477,TX,Washington,-2.16,-4.85
2762,48479,TX,Webb,-1.44,-5.81
2763,48481,TX,Wharton,12.89,11.67
2764,48483,TX,Wheeler,12.94,14.57
2765,48485,TX,Wichita,4.49,4.27
2766,48487,TX,Wilbarger,15.56,18.84
2767,48489,TX,Willacy,-14.66,-13.69
2768,48491,TX,Williamson,22.2,5.45
2769,48493,TX,Wilson,18.65,8.59
2770,48495,TX,Winkler,-20.45,-26.13
2771,48497,TX,Wise,24.07,16.33
2772,48499,TX,Wood,20.13,14.14
2773,48501,TX,Yoakum,19.79,13.96
2774,48503,TX,Young,25.0,26.29
2775,48505,TX,Zapata,9.4,8.95
2776,48507,TX,Zavala,-7.07,-7.55
2777,49001,UT,Beaver,1.59,2.18
2778,49003,UT,Box Elder,9.29,3.19
2779,49005,UT,Cache,9.4,2.96
2780,49007,UT,Carbon,7.48,11.95
2781,49009,UT,Daggett,0.0,-0.46
2782,49011,UT,Davis,10.2,1.68
2783,49013,UT,Duchesne,2.6,-2.92
2784,49015,UT,Emery,14.17,22.18
2785,49017,UT,Garfield,26.67,29.44
2786,49019,UT,Grand,40.91,37.22
2787,49021,UT,Iron,6.64,-0.17
2788,49023,UT,Juab,50.7,41.55
2789,49025,UT,Kane,55.56,53.16
2790,49027,UT,Millard,-15.54,-16.37
2791,49029,UT,Morgan,125.0,93.21
2792,49031,UT,Piute,200.0,211.87
2793,49033,UT,Rich,0.0,-2.24
2794,49035,UT,Salt Lake,9.41,3.8
2795,49037,UT,San Juan,13.33,0.39
2796,49039,UT,Sanpete,30.0,23.36
2797,49041,UT,Sevier,28.76,25.83
2798,49043,UT,Summit,42.7,34.55
2799,49045,UT,Tooele,25.93,16.29
2800,49047,UT,Uintah,9.05,3.51
2801,49049,UT,Utah,28.04,16.85
2802,49051,UT,Wasatch,29.17,6.93
2803,49053,UT,Washington,6.72,-3.56
2804,49055,UT,Wayne,100.0,102.59
2805,49057,UT,Weber,3.8,-0.78
2806,50001,VT,Addison,7.32,6.7
2807,50003,VT,Bennington,7.88,9.39
2808,50005,VT,Caledonia,17.94,21.0
2809,50007,VT,Chittenden,2.19,0.27
2810,50009,VT,Essex,-34.85,-34.32
2811,50011,VT,Franklin,11.29,9.7
2812,50013,VT,Grand Isle,7.09,8.08
2813,50015,VT,Lamoille,24.83,22.98
2814,50017,VT,Orange,-2.18,-2.16
2815,50019,VT,Orleans,-4.74,-3.86
2816,50021,VT,Rutland,17.52,20.61
2817,50023,VT,Washington,1.34,3.01
2818,50025,VT,Windham,-2.91,-1.02
2819,50027,VT,Windsor,3.24,4.57
2820,51001,VA,Accomack,16.56,17.96
2821,51003,VA,Albemarle,14.23,9.29
2822,51005,VA,Alleghany,-26.32,-23.32
2823,51007,VA,Amelia,-13.01,-14.05
2824,51009,VA,Amherst,11.01,13.65
2825,51011,VA,Appomattox,42.52,39.32
2826,51013,VA,Arlington,11.91,7.53
2827,51015,VA,Augusta,-7.68,-9.33
2828,51017,VA,Bath,62.5,68.89
2829,51019,VA,Bedford,3.34,-7.75
2830,51021,VA,Bland,-16.67,-13.79
2831,51023,VA,Botetourt,2.28,2.04
2832,51025,VA,Brunswick,-19.8,-16.01
2833,51027,VA,Buchanan,-2.39,5.0
2834,51029,VA,Buckingham,37.42,37.75
2835,51031,VA,Campbell,4.13,4.53
2836,51033,VA,Caroline,17.58,12.88
2837,51035,VA,Carroll,12.18,13.39
2838,51036,VA,Charles City,26.32,27.85
2839,51037,VA,Charlotte,15.43,18.05
2840,51041,VA,Chesterfield,11.17,6.2
2841,51043,VA,Clarke,32.14,31.67
2842,51045,VA,Craig,50.0,51.6
2843,51047,VA,Culpeper,1.76,-2.65
2844,51049,VA,Cumberland,1.92,4.0
2845,51051,VA,Dickenson,-4.18,0.44
2846,51053,VA,Dinwiddie,-3.47,-3.99
2847,51057,VA,Essex,53.08,54.59
2848,51059,VA,Fairfax,7.82,5.93
2849,51061,VA,Fauquier,6.63,2.73
2850,51063,VA,Floyd,7.38,5.05
2851,51065,VA,Fluvanna,14.39,13.06
2852,51067,VA,Franklin,-1.6,-1.0
2853,51069,VA,Frederick,10.17,4.81
2854,51071,VA,Giles,1.08,1.5
2855,51073,VA,Gloucester,0.28,-0.61
2856,51075,VA,Goochland,31.48,23.82
2857,51077,VA,Grayson,20.33,20.93
2858,51079,VA,Greene,-7.56,-10.43
2859,51081,VA,Greensville,-44.9,-44.22
2860,51083,VA,Halifax,-16.7,-14.66
2861,51085,VA,Hanover,20.85,16.54
2862,51087,VA,Henrico,16.35,12.23
2863,51089,VA,Henry,1.29,4.29
2864,51091,VA,Highland,-15.79,-14.69
2865,51093,VA,Isle of Wight,14.48,10.74
2866,51095,VA,James City,36.71,26.72
2867,51097,VA,King and Queen,200.0,195.26
2868,51099,VA,King George,39.26,31.31
2869,51101,VA,King William,-11.54,-13.45
2870,51103,VA,Lancaster,-1.9,0.46
2871,51105,VA,Lee,4.28,9.86
2872,51107,VA,Loudoun,20.04,4.78
2873,51109,VA,Louisa,57.21,49.16
2874,51111,VA,Lunenburg,16.81,19.81
2875,51113,VA,Madison,-4.0,-3.1
2876,51115,VA,Mathews,20.0,21.39
2877,51117,VA,Mecklenburg,26.07,29.57
2878,51119,VA,Middlesex,-1.39,-0.99
2879,51121,VA,Montgomery,0.66,-2.82
2880,51125,VA,Nelson,-6.58,-6.84
2881,51127,VA,New Kent,67.78,52.08
2882,51131,VA,Northampton,-12.5,-11.87
2883,51133,VA,Northumberland,0.0,1.01
2884,51135,VA,Nottoway,12.79,14.48
2885,51137,VA,Orange,34.0,29.15
2886,51139,VA,Page,-2.79,-1.8
2887,51141,VA,Patrick,21.33,24.9
2888,51143,VA,Pittsylvania,3.86,5.74
2889,51145,VA,Powhatan,28.57,27.12
2890,51147,VA,Prince Edward,5.7,6.14
2891,51149,VA,Prince George,1.0,-1.42
2892,51153,VA,Prince William,11.14,5.06
2893,51155,VA,Pulaski,-3.4,-1.9
2894,51157,VA,Rappahannock,0.0,0.92
2895,51159,VA,Richmond,-17.95,-15.28
2896,51161,VA,Roanoke,-0.81,-2.0
2897,51163,VA,Rockbridge,13.88,13.89
2898,51165,VA,Rockingham,4.6,1.51
2899,51167,VA,Russell,-21.89,-18.82
2900,51169,VA,Scott,-2.42,1.37
2901,51171,VA,Shenandoah,24.81,23.1
2902,51173,VA,Smyth,22.42,25.01
2903,51175,VA,Southampton,-2.72,-0.82
2904,51177,VA,Spotsylvania,17.12,11.51
2905,51179,VA,Stafford,13.06,5.22
2906,51181,VA,Surry,1.37,6.02
2907,51183,VA,Sussex,1.34,5.46
2908,51185,VA,Tazewell,-8.31,-3.7
2909,51187,VA,Warren,19.13,15.82
2910,51191,VA,Washington,12.93,14.96
2911,51193,VA,Westmoreland,4.29,3.89
2912,51195,VA,Wise,-3.56,0.6
2913,51197,VA,Wythe,29.19,30.24
2914,51199,VA,York,7.3,4.41
2915,51510,VA,Alexandria,6.47,-0.03
2916,51515,VA,Bedford,12.08,
2917,51520,VA,Bristol,13.42,18.12
2918,51530,VA,Buena Vista,63.33,69.79
2919,51540,VA,Charlottesville,0.69,-5.65
2920,51550,VA,Chesapeake,9.38,5.0
2921,51570,VA,Colonial Heights,17.69,15.75
2922,51580,VA,Covington,-2.27,2.21
2923,51590,VA,Danville,6.39,9.18
2924,51595,VA,Emporia,0.0,8.2
2925,51600,VA,Fairfax,7.74,4.61
2926,51610,VA,Falls Church,1.67,-4.03
2927,51620,VA,Franklin,26.32,29.69
2928,51630,VA,Fredericksburg,17.03,12.94
2929,51640,VA,Galax,17.03,19.33
2930,51650,VA,Hampton,4.19,5.28
2931,51660,VA,Harrisonburg,14.24,9.72
2932,51670,VA,Hopewell,-4.76,-6.38
2933,51678,VA,Lexington,25.0,24.17
2934,51680,VA,Lynchburg,10.87,6.59
2935,51683,VA,Manassas,-7.01,-8.98
2936,51685,VA,Manassas Park,-29.79,-30.3
2937,51690,VA,Martinsville,-18.32,-16.57
2938,51700,VA,Newport News,7.7,7.05
2939,51710,VA,Norfolk,6.81,7.1
2940,51720,VA,Norton,-10.4,-5.67
2941,51730,VA,Petersburg,-1.4,-1.12
2942,51735,VA,Poquoson,1.89,2.57
2943,51740,VA,Portsmouth,-0.49,0.78
2944,51750,VA,Radford,-2.22,-6.69
2945,51760,VA,Richmond,-4.13,-9.65
2946,51770,VA,Roanoke,-1.36,-3.53
2947,51775,VA,Salem,6.69,4.27
2948,51790,VA,Staunton,14.51,12.43
2949,51800,VA,Suffolk,21.22,15.66
2950,51810,VA,Virginia Beach,11.9,10.52
2951,51820,VA,Waynesboro,22.49,18.13
2952,51830,VA,Williamsburg,24.09,23.7
2953,51840,VA,Winchester,-3.87,-6.09
2954,53001,WA,Adams,36.11,34.46
2955,53003,WA,Asotin,9.04,6.99
2956,53005,WA,Benton,12.75,6.18
2957,53007,WA,Chelan,11.7,7.82
2958,53009,WA,Clallam,17.08,12.83
2959,53011,WA,Clark,-0.03,-6.18
2960,53013,WA,Columbia,-5.56,-4.19
2961,53015,WA,Cowlitz,-4.41,-7.29
2962,53017,WA,Douglas,28.74,22.58
2963,53019,WA,Ferry,-15.44,-14.43
2964,53021,WA,Franklin,11.32,5.99
2965,53023,WA,Garfield,4.17,3.29
2966,53025,WA,Grant,18.26,15.96
2967,53027,WA,Grays Harbor,-0.93,-0.85
2968,53029,WA,Island,9.52,4.94
2969,53031,WA,Jefferson,8.85,4.36
2970,53033,WA,King,-0.65,-7.24
2971,53035,WA,Kitsap,-1.14,-4.8
2972,53037,WA,Kittitas,34.98,25.37
2973,53039,WA,Klickitat,17.01,13.7
2974,53041,WA,Lewis,-2.46,-4.29
2975,53043,WA,Lincoln,0.83,1.67
2976,53045,WA,Mason,7.37,5.02
2977,53047,WA,Okanogan,24.28,23.44
2978,53049,WA,Pacific,6.25,2.88
2979,53051,WA,Pend Oreille,-10.43,-11.41
2980,53053,WA,Pierce,1.28,-4.56
2981,53055,WA,San Juan,27.17,23.17
2982,53057,WA,Skagit,-2.6,-6.9
2983,53059,WA,Skamania,5.26,2.31
2984,53061,WA,Snohomish,-4.05,-10.7
2985,53063,WA,Spokane,0.33,-4.36
2986,53065,WA,Stevens,-9.07,-10.92
2987,53067,WA,Thurston,1.9,-4.36
2988,53069,WA,Wahkiakum,-24.59,-27.25
2989,53071,WA,Walla Walla,12.56,10.81
2990,53073,WA,Whatcom,5.54,-0.07
2991,53075,WA,Whitman,5.26,0.43
2992,53077,WA,Yakima,3.5,2.4
2993,54001,WV,Barbour,14.74,12.44
2994,54003,WV,Berkeley,9.23,3.05
2995,54005,WV,Boone,0.59,7.92
2996,54007,WV,Braxton,-7.25,-7.27
2997,54009,WV,Brooke,18.45,22.97
2998,54011,WV,Cabell,1.26,2.31
2999,54013,WV,Calhoun,0.0,3.69
3000,54015,WV,Clay,-22.28,-18.44
3001,54017,WV,Doddridge,1.79,-1.06
3002,54019,WV,Fayette,-9.86,-6.72
3003,54021,WV,Gilmer,0.66,6.55
3004,54023,WV,Grant,-22.44,-21.88
3005,54025,WV,Greenbrier,-11.39,-10.03
3006,54027,WV,Hampshire,22.68,24.83
3007,54029,WV,Hancock,-4.0,-1.68
3008,54031,WV,Hardy,28.86,28.65
3009,54033,WV,Harrison,6.82,7.98
3010,54035,WV,Jackson,9.74,10.05
3011,54037,WV,Jefferson,9.82,6.19
3012,54039,WV,Kanawha,-7.09,-4.12
3013,54041,WV,Lewis,-22.05,-21.76
3014,54043,WV,Lincoln,-5.98,-4.23
3015,54045,WV,Logan,-6.39,0.47
3016,54047,WV,McDowell,-24.26,-15.62
3017,54049,WV,Marion,-0.53,-0.28
3018,54051,WV,Marshall,20.89,24.24
3019,54053,WV,Mason,-8.36,-7.15
3020,54055,WV,Mercer,1.49,4.94
3021,54057,WV,Mineral,-5.56,-3.68
3022,54059,WV,Mingo,-14.41,-9.35
3023,54061,WV,Monongalia,13.23,8.59
3024,54063,WV,Monroe,-0.72,-0.03
3025,54065,WV,Morgan,-4.65,-5.52
3026,54067,WV,Nicholas,5.08,8.89
3027,54069,WV,Ohio,8.35,12.33
3028,54071,WV,Pendleton,-32.14,-27.19
3029,54073,WV,Pleasants,-14.02,-13.97
3030,54075,WV,Pocahontas,-12.23,-10.26
3031,54077,WV,Preston,5.87,6.1
3032,54079,WV,Putnam,-4.79,-5.64
3033,54081,WV,Raleigh,-3.77,-0.73
3034,54083,WV,Randolph,-10.58,-9.42
3035,54085,WV,Ritchie,-3.95,-0.44
3036,54087,WV,Roane,18.33,22.3
3037,54089,WV,Summers,-10.55,-4.54
3038,54091,WV,Taylor,9.88,10.74
3039,54093,WV,Tucker,34.29,35.62
3040,54095,WV,Tyler,1.12,1.86
3041,54097,WV,Upshur,3.57,2.81
3042,54099,WV,Wayne,-0.37,2.38
3043,54101,WV,Webster,-9.33,-5.17
3044,54103,WV,Wetzel,-10.03,-5.53
3045,54105,WV,Wirt,-18.33,-17.76
3046,54107,WV,Wood,-4.97,-3.79
3047,54109,WV,Wyoming,-11.41,-5.26
3048,55001,WI,Adams,32.53,36.56
3049,55003,WI,Ashland,15.47,17.51
3050,55005,WI,Barron,7.74,8.5
3051,55007,WI,Bayfield,15.71,17.33
3052,55009,WI,Brown,16.84,13.54
3053,55011,WI,Buffalo,4.76,6.63
3054,55013,WI,Burnett,-5.36,-4.31
3055,55015,WI,Calumet,8.84,9.02
3056,55017,WI,Chippewa,7.53,6.3
3057,55019,WI,Clark,64.42,63.84
3058,55021,WI,Columbia,11.08,10.33
3059,55023,WI,Crawford,15.0,16.68
3060,55025,WI,Dane,10.23,4.47
3061,55027,WI,Dodge,23.02,23.5
3062,55029,WI,Door,2.62,3.48
3063,55031,WI,Douglas,6.98,7.66
3064,55033,WI,Dunn,12.0,10.42
3065,55035,WI,Eau Claire,18.64,16.01
3066,55037,WI,Florence,241.67,243.66
3067,55039,WI,Fond du Lac,23.72,23.36
3068,55041,WI,Forest,11.11,12.85
3069,55043,WI,Grant,11.94,9.52
3070,55045,WI,Green,-1.41,-1.85
3071,55047,WI,Green Lake,-5.07,-3.45
3072,55049,WI,Iowa,10.42,11.13
3073,55051,WI,Iron,49.12,54.54
3074,55053,WI,Jackson,-19.39,-19.69
3075,55055,WI,Jefferson,16.67,16.49
3076,55057,WI,Juneau,10.94,12.44
3077,55059,WI,Kenosha,21.08,20.9
3078,55061,WI,Kewaunee,33.91,35.35
3079,55063,WI,La Crosse,5.61,4.12
3080,55065,WI,Lafayette,-23.88,-23.43
3081,55067,WI,Langlade,4.11,6.41
3082,55069,WI,Lincoln,35.55,37.93
3083,55071,WI,Manitowoc,15.01,16.65
3084,55073,WI,Marathon,30.25,29.42
3085,55075,WI,Marinette,48.83,52.77
3086,55077,WI,Marquette,20.0,21.1
3087,55078,WI,Menominee,46.94,40.68
3088,55079,WI,Milwaukee,-0.51,-0.12
3089,55081,WI,Monroe,16.75,15.42
3090,55083,WI,Oconto,78.95,79.0
3091,55085,WI,Oneida,57.25,57.75
3092,55087,WI,Outagamie,29.74,25.73
3093,55089,WI,Ozaukee,3.8,2.05
3094,55091,WI,Pepin,89.58,91.74
3095,55093,WI,Pierce,12.93,11.77
3096,55095,WI,Polk,32.14,32.53
3097,55097,WI,Portage,24.94,24.92
3098,55099,WI,Price,13.75,16.71
3099,55101,WI,Racine,14.27,14.07
3100,55103,WI,Richland,8.73,10.86
3101,55105,WI,Rock,7.78,6.98
3102,55107,WI,Rusk,-0.94,0.39
3103,55109,WI,St. Croix,18.13,14.39
3104,55111,WI,Sauk,13.25,10.86
3105,55113,WI,Sawyer,3.74,5.09
3106,55115,WI,Shawano,5.34,6.74
3107,55117,WI,Sheboygan,-2.12,-2.47
3108,55119,WI,Taylor,15.94,16.21
3109,55121,WI,Trempealeau,31.87,30.38
3110,55123,WI,Vernon,-6.34,-8.03
3111,55125,WI,Vilas,54.29,53.59
3112,55127,WI,Walworth,4.13,4.02
3113,55129,WI,Washburn,8.86,10.1
