,FIPS,State,County,PCH_REDEMP_SNAPS_12_16,PCH_SNAP_12_16
1983,37187,NC,Washington,-14.50800309,-1.5205929980000001
1984,37189,NC,Watauga,-25.56700565,-1.5205929980000001
1985,37191,NC,Wayne,-6.49920554,-1.5205929980000001
1986,37193,NC,Wilkes,-32.07674431,-1.5205929980000001
1987,37195,NC,Wilson,-15.64367879,-1.5205929980000001
1988,37197,NC,Yadkin,-36.50934641,-1.5205929980000001
1989,37199,NC,Yancey,-44.16442155,-1.5205929980000001
1990,38001,ND,Adams,,-1.128420978
1991,38003,ND,Barnes,-16.15452888,-1.128420978
1992,38005,ND,Benson,-15.74588415,-1.128420978
1993,38007,ND,Billings,,-1.128420978
1994,38009,ND,Bottineau,-3.791849964,-1.128420978
1995,38011,ND,Bowman,13.08653222,-1.128420978
1996,38013,ND,Burke,,-1.128420978
1997,38015,ND,Burleigh,-28.09867615,-1.128420978
1998,38017,ND,Cass,-18.36106601,-1.128420978
1999,38019,ND,Cavalier,,-1.128420978
2000,38021,ND,Dickey,-49.94274034,-1.128420978
2001,38023,ND,Divide,,-1.128420978
2002,38025,ND,Dunn,,-1.128420978
2003,38027,ND,Eddy,,-1.128420978
2004,38029,ND,Emmons,-18.69380839,-1.128420978
2005,38031,ND,Foster,,-1.128420978
2006,38033,ND,Golden Valley,,-1.128420978
2007,38035,ND,Grand Forks,-17.73804135,-1.128420978
2008,38037,ND,Grant,-9.280193229,-1.128420978
2009,38039,ND,Griggs,,-1.128420978
2010,38041,ND,Hettinger,,-1.128420978
2011,38043,ND,Kidder,,-1.128420978
2012,38045,ND,LaMoure,-8.413886782999999,-1.128420978
2013,38047,ND,Logan,,-1.128420978
2014,38049,ND,McHenry,,-1.128420978
2015,38051,ND,McIntosh,,-1.128420978
2016,38053,ND,McKenzie,49.64582435,-1.128420978
2017,38055,ND,McLean,8.355495911,-1.128420978
2018,38057,ND,Mercer,15.23727894,-1.128420978
2019,38059,ND,Morton,28.17002801,-1.128420978
2020,38061,ND,Mountrail,-54.32450625,-1.128420978
2021,38063,ND,Nelson,-29.05988252,-1.128420978
2022,38065,ND,Oliver,,-1.128420978
2023,38067,ND,Pembina,-16.11677656,-1.128420978
2024,38069,ND,Pierce,,-1.128420978
2025,38071,ND,Ramsey,9.153219764,-1.128420978
2026,38073,ND,Ransom,8.344193438,-1.128420978
2027,38075,ND,Renville,,-1.128420978
2028,38077,ND,Richland,19.66527548,-1.128420978
2029,38079,ND,Rolette,-10.49972127,-1.128420978
2030,38081,ND,Sargent,,-1.128420978
2031,38083,ND,Sheridan,,-1.128420978
2032,38085,ND,Sioux,-24.62567989,-1.128420978
2033,38087,ND,Slope,,-1.128420978
2034,38089,ND,Stark,1.149518748,-1.128420978
2035,38091,ND,Steele,,-1.128420978
2036,38093,ND,Stutsman,-24.2109656,-1.128420978
2037,38095,ND,Towner,,-1.128420978
2038,38097,ND,Traill,-36.46618682,-1.128420978
2039,38099,ND,Walsh,-13.04749541,-1.128420978
2040,38101,ND,Ward,-4.654975028,-1.128420978
2041,38103,ND,Wells,-17.60895897,-1.128420978
2042,38105,ND,Williams,-36.95327935,-1.128420978
2043,39001,OH,Adams,-13.82620146,-1.820510791
2044,39003,OH,Allen,-44.44006529,-1.820510791
2045,39005,OH,Ashland,-36.32396426,-1.820510791
2046,39007,OH,Ashtabula,-21.76207267,-1.820510791
2047,39009,OH,Athens,-22.77928763,-1.820510791
2048,39011,OH,Auglaize,-53.21706196,-1.820510791
2049,39013,OH,Belmont,-26.5620783,-1.820510791
2050,39015,OH,Brown,-31.45113911,-1.820510791
2051,39017,OH,Butler,-33.48252671,-1.820510791
2052,39019,OH,Carroll,-30.48711895,-1.820510791
2053,39021,OH,Champaign,-24.94154163,-1.820510791
2054,39023,OH,Clark,-25.5594493,-1.820510791
2055,39025,OH,Clermont,-38.217804799999996,-1.820510791
2056,39027,OH,Clinton,-38.93378838,-1.820510791
2057,39029,OH,Columbiana,-24.12106725,-1.820510791
2058,39031,OH,Coshocton,-20.18875457,-1.820510791
2059,39033,OH,Crawford,-42.62954881,-1.820510791
2060,39035,OH,Cuyahoga,-20.90334926,-1.820510791
2061,39037,OH,Darke,-38.6154538,-1.820510791
2062,39039,OH,Defiance,-33.76552366,-1.820510791
2063,39041,OH,Delaware,-39.68402953,-1.820510791
2064,39043,OH,Erie,-34.23359895,-1.820510791
2065,39045,OH,Fairfield,-37.57509677,-1.820510791
2066,39047,OH,Fayette,-39.19326865,-1.820510791
2067,39049,OH,Franklin,-28.49446506,-1.820510791
2068,39051,OH,Fulton,-28.8013814,-1.820510791
2069,39053,OH,Gallia,-18.46796566,-1.820510791
2070,39055,OH,Geauga,-32.14841609,-1.820510791
2071,39057,OH,Greene,-31.12900714,-1.820510791
2072,39059,OH,Guernsey,-45.26223944,-1.820510791
2073,39061,OH,Hamilton,-25.52795525,-1.820510791
2074,39063,OH,Hancock,-37.67183942,-1.820510791
2075,39065,OH,Hardin,-23.39976053,-1.820510791
2076,39067,OH,Harrison,-29.20326774,-1.820510791
2077,39069,OH,Henry,-41.004794399999994,-1.820510791
2078,39071,OH,Highland,-26.51941164,-1.820510791
2079,39073,OH,Hocking,-15.47051029,-1.820510791
2080,39075,OH,Holmes,-33.13929136,-1.820510791
2081,39077,OH,Huron,-42.08520417,-1.820510791
2082,39079,OH,Jackson,-34.929528000000005,-1.820510791
2083,39081,OH,Jefferson,-4.003948265,-1.820510791
2084,39083,OH,Knox,-43.29498585,-1.820510791
2085,39085,OH,Lake,-35.31343409,-1.820510791
2086,39087,OH,Lawrence,-33.94466689,-1.820510791
2087,39089,OH,Licking,-45.89399114,-1.820510791
2088,39091,OH,Logan,-39.6454771,-1.820510791
2089,39093,OH,Lorain,-29.15031417,-1.820510791
2090,39095,OH,Lucas,-20.58288933,-1.820510791
2091,39097,OH,Madison,-33.17935315,-1.820510791
2092,39099,OH,Mahoning,-9.720019201,-1.820510791
2093,39101,OH,Marion,-30.63306368,-1.820510791
2094,39103,OH,Medina,-41.88034709,-1.820510791
2095,39105,OH,Meigs,-6.1650496829999994,-1.820510791
2096,39107,OH,Mercer,-56.06713342,-1.820510791
2097,39109,OH,Miami,-34.49779287,-1.820510791
2098,39111,OH,Monroe,-41.25663831,-1.820510791
2099,39113,OH,Montgomery,-35.07406472,-1.820510791
2100,39115,OH,Morgan,3.8568500230000002,-1.820510791
2101,39117,OH,Morrow,-37.27524766,-1.820510791
2102,39119,OH,Muskingum,-27.03454676,-1.820510791
2103,39121,OH,Noble,-16.56785613,-1.820510791
2104,39123,OH,Ottawa,-29.88733247,-1.820510791
2105,39125,OH,Paulding,-43.56326223,-1.820510791
2106,39127,OH,Perry,-33.7359049,-1.820510791
2107,39129,OH,Pickaway,-52.34384146,-1.820510791
2108,39131,OH,Pike,-25.14566335,-1.820510791
2109,39133,OH,Portage,-34.22603372,-1.820510791
2110,39135,OH,Preble,-41.75822425,-1.820510791
2111,39137,OH,Putnam,-16.69264769,-1.820510791
2112,39139,OH,Richland,-32.95462932,-1.820510791
2113,39141,OH,Ross,-28.80860052,-1.820510791
2114,39143,OH,Sandusky,-34.92713915,-1.820510791
2115,39145,OH,Scioto,-13.79306811,-1.820510791
2116,39147,OH,Seneca,-41.16364328,-1.820510791
2117,39149,OH,Shelby,-40.27681944,-1.820510791
2118,39151,OH,Stark,-33.58668539,-1.820510791
2119,39153,OH,Summit,-26.605377899999997,-1.820510791
2120,39155,OH,Trumbull,-26.60270971,-1.820510791
2121,39157,OH,Tuscarawas,-28.80014501,-1.820510791
2122,39159,OH,Union,-28.35237001,-1.820510791
2123,39161,OH,Van Wert,-41.32858123,-1.820510791
2124,39163,OH,Vinton,-41.28632635,-1.820510791
2125,39165,OH,Warren,-24.09797556,-1.820510791
2126,39167,OH,Washington,-19.34845428,-1.820510791
2127,39169,OH,Wayne,-30.72552153,-1.820510791
2128,39171,OH,Williams,-39.11694141,-1.820510791
2129,39173,OH,Wood,-28.20557189,-1.820510791
2130,39175,OH,Wyandot,-23.04128293,-1.820510791
2131,40001,OK,Adair,-6.009090862000001,-0.387051627
2132,40003,OK,Alfalfa,-25.66576387,-0.387051627
2133,40005,OK,Atoka,-10.21131667,-0.387051627
2134,40007,OK,Beaver,,-0.387051627
2135,40009,OK,Beckham,-0.724996498,-0.387051627
2136,40011,OK,Blaine,-0.80051549,-0.387051627
2137,40013,OK,Bryan,-25.85058431,-0.387051627
2138,40015,OK,Caddo,-53.21721178,-0.387051627
2139,40017,OK,Canadian,-12.12176948,-0.387051627
2140,40019,OK,Carter,-13.16262983,-0.387051627
2141,40021,OK,Cherokee,-31.74501895,-0.387051627
2142,40023,OK,Choctaw,-2.014225656,-0.387051627
2143,40025,OK,Cimarron,2.157732298,-0.387051627
2144,40027,OK,Cleveland,-10.49294988,-0.387051627
2145,40029,OK,Coal,-41.29781589,-0.387051627
2146,40031,OK,Comanche,-16.69283511,-0.387051627
2147,40033,OK,Cotton,-67.38055928,-0.387051627
2148,40035,OK,Craig,-31.99370659,-0.387051627
2149,40037,OK,Creek,-20.48829859,-0.387051627
2150,40039,OK,Custer,38.24048638,-0.387051627
2151,40041,OK,Delaware,-9.795619521,-0.387051627
2152,40043,OK,Dewey,,-0.387051627
2153,40045,OK,Ellis,,-0.387051627
2154,40047,OK,Garfield,-20.47929275,-0.387051627
2155,40049,OK,Garvin,-13.59471457,-0.387051627
2156,40051,OK,Grady,23.13566305,-0.387051627
2157,40053,OK,Grant,-21.82931224,-0.387051627
2158,40055,OK,Greer,13.35741748,-0.387051627
2159,40057,OK,Harmon,,-0.387051627
2160,40059,OK,Harper,5.571198412999999,-0.387051627
2161,40061,OK,Haskell,-6.103058947999999,-0.387051627
2162,40063,OK,Hughes,-35.45279446,-0.387051627
2163,40065,OK,Jackson,-3.515657473,-0.387051627
2164,40067,OK,Jefferson,-19.90938107,-0.387051627
2165,40069,OK,Johnston,-1.304705427,-0.387051627
2166,40071,OK,Kay,-14.07125034,-0.387051627
2167,40073,OK,Kingfisher,-7.24356445,-0.387051627
2168,40075,OK,Kiowa,-14.38000676,-0.387051627
2169,40077,OK,Latimer,0.307041333,-0.387051627
2170,40079,OK,Le Flore,-12.92734415,-0.387051627
2171,40081,OK,Lincoln,-19.438966600000004,-0.387051627
2172,40083,OK,Logan,-25.48730195,-0.387051627
2173,40085,OK,Love,-23.29883446,-0.387051627
2174,40087,OK,McClain,-17.68128106,-0.387051627
2175,40089,OK,McCurtain,-18.63753534,-0.387051627
2176,40091,OK,McIntosh,7.351907762000001,-0.387051627
2177,40093,OK,Major,-9.431672317,-0.387051627
2178,40095,OK,Marshall,-6.830201026,-0.387051627
2179,40097,OK,Mayes,-23.25531584,-0.387051627
2180,40099,OK,Murray,-9.841043931,-0.387051627
2181,40101,OK,Muskogee,-15.78101124,-0.387051627
2182,40103,OK,Noble,-23.33677872,-0.387051627
2183,40105,OK,Nowata,-26.8429684,-0.387051627
2184,40107,OK,Okfuskee,-14.11708866,-0.387051627
2185,40109,OK,Oklahoma,-8.593852349,-0.387051627
2186,40111,OK,Okmulgee,-8.803399127,-0.387051627
2187,40113,OK,Osage,-54.1794662,-0.387051627
2188,40115,OK,Ottawa,-19.54975336,-0.387051627
2189,40117,OK,Pawnee,-11.08644936,-0.387051627
2190,40119,OK,Payne,-20.96548507,-0.387051627
2191,40121,OK,Pittsburg,0.161741719,-0.387051627
2192,40123,OK,Pontotoc,-17.93886689,-0.387051627
2193,40125,OK,Pottawatomie,-12.959308199999999,-0.387051627
2194,40127,OK,Pushmataha,27.33366887,-0.387051627
2195,40129,OK,Roger Mills,,-0.387051627
2196,40131,OK,Rogers,-15.49475593,-0.387051627
2197,40133,OK,Seminole,11.37486297,-0.387051627
2198,40135,OK,Sequoyah,-18.10197919,-0.387051627
2199,40137,OK,Stephens,-0.84213938,-0.387051627
2200,40139,OK,Texas,-33.34805147,-0.387051627
2201,40141,OK,Tillman,-18.69787863,-0.387051627
2202,40143,OK,Tulsa,-7.301592942,-0.387051627
2203,40145,OK,Wagoner,-24.94527821,-0.387051627
2204,40147,OK,Washington,-14.64555487,-0.387051627
2205,40149,OK,Washita,7.395016575,-0.387051627
2206,40151,OK,Woods,6.335022639,-0.387051627
2207,40153,OK,Woodward,10.85020118,-0.387051627
2208,41001,OR,Baker,0.438201247,-3.291094606
2209,41003,OR,Benton,-18.88178854,-3.291094606
2210,41005,OR,Clackamas,-35.05836823,-3.291094606
2211,41007,OR,Clatsop,-32.09872967,-3.291094606
2212,41009,OR,Columbia,-20.74473978,-3.291094606
2213,41011,OR,Coos,-21.7676921,-3.291094606
2214,41013,OR,Crook,-11.51602953,-3.291094606
2215,41015,OR,Curry,-8.399718852000001,-3.291094606
2216,41017,OR,Deschutes,-28.02125955,-3.291094606
2217,41019,OR,Douglas,-21.43508558,-3.291094606
2218,41021,OR,Gilliam,,-3.291094606
2219,41023,OR,Grant,-31.899292600000003,-3.291094606
2220,41025,OR,Harney,-30.53793473,-3.291094606
2221,41027,OR,Hood River,-13.14587772,-3.291094606
2222,41029,OR,Jackson,-21.09940331,-3.291094606
2223,41031,OR,Jefferson,-3.221625633,-3.291094606
2224,41033,OR,Josephine,-6.666451943999999,-3.291094606
2225,41035,OR,Klamath,-18.47362042,-3.291094606
2226,41037,OR,Lake,-40.73990525,-3.291094606
2227,41039,OR,Lane,-16.16810362,-3.291094606
2228,41041,OR,Lincoln,-8.005334452,-3.291094606
2229,41043,OR,Linn,-9.238346658,-3.291094606
2230,41045,OR,Malheur,-26.13232016,-3.291094606
2231,41047,OR,Marion,-12.05804301,-3.291094606
2232,41049,OR,Morrow,-44.52022889,-3.291094606
2233,41051,OR,Multnomah,-24.63744264,-3.291094606
2234,41053,OR,Polk,43.19822587,-3.291094606
2235,41055,OR,Sherman,,-3.291094606
2236,41057,OR,Tillamook,-8.134598573,-3.291094606
2237,41059,OR,Umatilla,-29.78149383,-3.291094606
2238,41061,OR,Union,-10.36061892,-3.291094606
2239,41063,OR,Wallowa,-4.95812686,-3.291094606
2240,41065,OR,Wasco,-5.333358925,-3.291094606
2241,41067,OR,Washington,-23.73195551,-3.291094606
2242,41069,OR,Wheeler,,-3.291094606
2243,41071,OR,Yamhill,-16.91018976,-3.291094606
2244,42001,PA,Adams,-12.55771026,0.40236647799999997
2245,42003,PA,Allegheny,-15.14170136,0.40236647799999997
2246,42005,PA,Armstrong,16.74880708,0.40236647799999997
2247,42007,PA,Beaver,-11.66587118,0.40236647799999997
2248,42009,PA,Bedford,-6.668483632,0.40236647799999997
2249,42011,PA,Berks,-9.157875575,0.40236647799999997
2250,42013,PA,Blair,-8.896815573,0.40236647799999997
2251,42015,PA,Bradford,16.52607099,0.40236647799999997
2252,42017,PA,Bucks,-13.37629176,0.40236647799999997
2253,42019,PA,Butler,-19.8095578,0.40236647799999997
2254,42021,PA,Cambria,2.997432635,0.40236647799999997
2255,42023,PA,Cameron,-32.69706129,0.40236647799999997
2256,42025,PA,Carbon,-16.10415003,0.40236647799999997
2257,42027,PA,Centre,-18.50811563,0.40236647799999997
2258,42029,PA,Chester,-10.13274811,0.40236647799999997
2259,42031,PA,Clarion,3.4452213210000004,0.40236647799999997
2260,42033,PA,Clearfield,-4.511948307,0.40236647799999997
2261,42035,PA,Clinton,-7.738540877,0.40236647799999997
2262,42037,PA,Columbia,-11.73095533,0.40236647799999997
2263,42039,PA,Crawford,-14.43442032,0.40236647799999997
2264,42041,PA,Cumberland,-8.503659326000001,0.40236647799999997
2265,42043,PA,Dauphin,-0.072363252,0.40236647799999997
2266,42045,PA,Delaware,-2.871587364,0.40236647799999997
2267,42047,PA,Elk,-11.05383176,0.40236647799999997
2268,42049,PA,Erie,-7.959911204,0.40236647799999997
2269,42051,PA,Fayette,-6.328002339,0.40236647799999997
2270,42053,PA,Forest,,0.40236647799999997
2271,42055,PA,Franklin,-7.530554803999999,0.40236647799999997
2272,42057,PA,Fulton,-6.358187399,0.40236647799999997
2273,42059,PA,Greene,-1.26619636,0.40236647799999997
2274,42061,PA,Huntingdon,-10.60359224,0.40236647799999997
2275,42063,PA,Indiana,6.592964391000001,0.40236647799999997
2276,42065,PA,Jefferson,1.964001736,0.40236647799999997
2277,42067,PA,Juniata,-27.39210214,0.40236647799999997
2278,42069,PA,Lackawanna,-8.854772319,0.40236647799999997
2279,42071,PA,Lancaster,-13.36685582,0.40236647799999997
2280,42073,PA,Lawrence,-5.716653599999999,0.40236647799999997
2281,42075,PA,Lebanon,-15.00100752,0.40236647799999997
2282,42077,PA,Lehigh,-4.3370742589999995,0.40236647799999997
2283,42079,PA,Luzerne,-1.399358823,0.40236647799999997
2284,42081,PA,Lycoming,4.925683083,0.40236647799999997
2285,42083,PA,McKean,-19.47706943,0.40236647799999997
2286,42085,PA,Mercer,-16.76825806,0.40236647799999997
2287,42087,PA,Mifflin,1.205228609,0.40236647799999997
2288,42089,PA,Monroe,-25.83440158,0.40236647799999997
2289,42091,PA,Montgomery,-15.21403861,0.40236647799999997
2290,42093,PA,Montour,0.159283124,0.40236647799999997
2291,42095,PA,Northampton,-8.855678758,0.40236647799999997
2292,42097,PA,Northumberland,-2.830767134,0.40236647799999997
2293,42099,PA,Perry,-10.72211601,0.40236647799999997
2294,42101,PA,Philadelphia,7.503472518,0.40236647799999997
2295,42103,PA,Pike,-17.86816977,0.40236647799999997
2296,42105,PA,Potter,4.901517147,0.40236647799999997
2297,42107,PA,Schuylkill,-9.341577352,0.40236647799999997
2298,42109,PA,Snyder,-2.542117433,0.40236647799999997
2299,42111,PA,Somerset,7.048600962,0.40236647799999997
2300,42113,PA,Sullivan,-27.40684933,0.40236647799999997
2301,42115,PA,Susquehanna,36.13648188,0.40236647799999997
2302,42117,PA,Tioga,42.65800794,0.40236647799999997
2303,42119,PA,Union,-5.37584919,0.40236647799999997
2304,42121,PA,Venango,-7.102334647,0.40236647799999997
2305,42123,PA,Warren,-13.32696379,0.40236647799999997
2306,42125,PA,Washington,-8.550019779,0.40236647799999997
2307,42127,PA,Wayne,-22.80648538,0.40236647799999997
2308,42129,PA,Westmoreland,-10.90685036,0.40236647799999997
2309,42131,PA,Wyoming,7.121216917000001,0.40236647799999997
2310,42133,PA,York,-5.518858077999999,0.40236647799999997
2311,44001,RI,Bristol,-1.850157806,-0.43884806200000004
2312,44003,RI,Kent,-9.212421986,-0.43884806200000004
2313,44005,RI,Newport,1.4436125480000002,-0.43884806200000004
2314,44007,RI,Providence,-8.28999827,-0.43884806200000004
2315,44009,RI,Washington,-13.95979828,-0.43884806200000004
2316,45001,SC,Abbeville,-26.37700551,-2.950418913
2317,45003,SC,Aiken,-30.06325511,-2.950418913
2318,45005,SC,Allendale,-23.44386045,-2.950418913
2319,45007,SC,Anderson,-20.823933399999998,-2.950418913
2320,45009,SC,Bamberg,-6.778764152000001,-2.950418913
2321,45011,SC,Barnwell,-23.770015100000002,-2.950418913
2322,45013,SC,Beaufort,-36.41939163,-2.950418913
2323,45015,SC,Berkeley,-20.10692402,-2.950418913
2324,45017,SC,Calhoun,-38.81811246,-2.950418913
2325,45019,SC,Charleston,-19.54566872,-2.950418913
2326,45021,SC,Cherokee,-40.6347235,-2.950418913
2327,45023,SC,Chester,-30.47730357,-2.950418913
2328,45025,SC,Chesterfield,-26.51358532,-2.950418913
2329,45027,SC,Clarendon,-33.27848908,-2.950418913
2330,45029,SC,Colleton,-12.09669698,-2.950418913
2331,45031,SC,Darlington,-15.18733598,-2.950418913
2332,45033,SC,Dillon,-10.32624096,-2.950418913
2333,45035,SC,Dorchester,-18.05157863,-2.950418913
2334,45037,SC,Edgefield,-41.81168736,-2.950418913
2335,45039,SC,Fairfield,-44.58641852,-2.950418913
2336,45041,SC,Florence,-20.73162247,-2.950418913
2337,45043,SC,Georgetown,-23.10580718,-2.950418913
2338,45045,SC,Greenville,-29.79209369,-2.950418913
2339,45047,SC,Greenwood,-19.32932088,-2.950418913
2340,45049,SC,Hampton,-17.61146118,-2.950418913
2341,45051,SC,Horry,-24.50687261,-2.950418913
2342,45053,SC,Jasper,-33.77097145,-2.950418913
2343,45055,SC,Kershaw,-28.24229924,-2.950418913
2344,45057,SC,Lancaster,-24.9893668,-2.950418913
2345,45059,SC,Laurens,-21.12884602,-2.950418913
2346,45061,SC,Lee,-7.344999848,-2.950418913
2347,45063,SC,Lexington,-27.68020159,-2.950418913
2348,45065,SC,McCormick,-29.40213824,-2.950418913
2349,45067,SC,Marion,17.78870778,-2.950418913
2350,45069,SC,Marlboro,-16.93511164,-2.950418913
2351,45071,SC,Newberry,-21.540064,-2.950418913
2352,45073,SC,Oconee,-21.61250028,-2.950418913
2353,45075,SC,Orangeburg,-16.82832546,-2.950418913
2354,45077,SC,Pickens,-20.23275191,-2.950418913
2355,45079,SC,Richland,-25.07212385,-2.950418913
2356,45081,SC,Saluda,-44.12983348,-2.950418913
2357,45083,SC,Spartanburg,-14.317532199999999,-2.950418913
2358,45085,SC,Sumter,-21.61363305,-2.950418913
2359,45087,SC,Union,-11.7571977,-2.950418913
2360,45089,SC,Williamsburg,-14.77558185,-2.950418913
2361,45091,SC,York,-25.56056573,-2.950418913
2362,46003,SD,Aurora,,-1.326901901
2363,46005,SD,Beadle,-7.299725286,-1.326901901
2364,46007,SD,Bennett,17.62232091,-1.326901901
2365,46009,SD,Bon Homme,-61.35304944,-1.326901901
2366,46011,SD,Brookings,-20.94180688,-1.326901901
2367,46013,SD,Brown,-4.154528099,-1.326901901
2368,46015,SD,Brule,-2.11857749,-1.326901901
2369,46017,SD,Buffalo,,-1.326901901
2370,46019,SD,Butte,-21.35511058,-1.326901901
2371,46021,SD,Campbell,,-1.326901901
2372,46023,SD,Charles Mix,-24.357039399999998,-1.326901901
2373,46025,SD,Clark,,-1.326901901
2374,46027,SD,Clay,-17.23346965,-1.326901901
2375,46029,SD,Codington,-18.53224505,-1.326901901
2376,46031,SD,Corson,17.39547356,-1.326901901
2377,46033,SD,Custer,2.806591174,-1.326901901
2378,46035,SD,Davison,-17.14670317,-1.326901901
2379,46037,SD,Day,2.389940881,-1.326901901
2380,46039,SD,Deuel,,-1.326901901
2381,46041,SD,Dewey,0.00978117,-1.326901901
2382,46043,SD,Douglas,,-1.326901901
2383,46045,SD,Edmunds,28.73372571,-1.326901901
2384,46047,SD,Fall River,-11.16759407,-1.326901901
2385,46049,SD,Faulk,,-1.326901901
2386,46051,SD,Grant,-8.400603691,-1.326901901
2387,46053,SD,Gregory,-27.71471395,-1.326901901
2388,46055,SD,Haakon,,-1.326901901
2389,46057,SD,Hamlin,-50.08660689,-1.326901901
2390,46059,SD,Hand,,-1.326901901
2391,46061,SD,Hanson,,-1.326901901
2392,46063,SD,Harding,,-1.326901901
2393,46065,SD,Hughes,8.542340122999999,-1.326901901
2394,46067,SD,Hutchinson,-22.25684638,-1.326901901
2395,46069,SD,Hyde,,-1.326901901
2396,46071,SD,Jackson,-10.26774682,-1.326901901
2397,46073,SD,Jerauld,,-1.326901901
2398,46075,SD,Jones,,-1.326901901
2399,46077,SD,Kingsbury,-37.17983154,-1.326901901
2400,46079,SD,Lake,-7.881950032000001,-1.326901901
2401,46081,SD,Lawrence,-37.30008301,-1.326901901
2402,46083,SD,Lincoln,16.63618243,-1.326901901
2403,46085,SD,Lyman,-15.32354932,-1.326901901
2404,46087,SD,McCook,-0.768972214,-1.326901901
2405,46089,SD,McPherson,,-1.326901901
2406,46091,SD,Marshall,,-1.326901901
2407,46093,SD,Meade,-27.79940041,-1.326901901
2408,46095,SD,Mellette,,-1.326901901
2409,46097,SD,Miner,,-1.326901901
2410,46099,SD,Minnehaha,-22.47259646,-1.326901901
2411,46101,SD,Moody,,-1.326901901
2412,46103,SD,Pennington,-26.11984387,-1.326901901
2413,46105,SD,Perkins,-6.221719583,-1.326901901
2414,46107,SD,Potter,-5.06386775,-1.326901901
2415,46109,SD,Roberts,3.42933677,-1.326901901
2416,46111,SD,Sanborn,,-1.326901901
2417,46113,SD,Shannon,-32.10552531,-1.326901901
2418,46115,SD,Spink,-33.96507701,-1.326901901
2419,46117,SD,Stanley,,-1.326901901
2420,46119,SD,Sully,,-1.326901901
2421,46121,SD,Todd,2.548627647,-1.326901901
2422,46123,SD,Tripp,-15.76835766,-1.326901901
2423,46125,SD,Turner,-22.64547082,-1.326901901
2424,46127,SD,Union,-17.89332551,-1.326901901
2425,46129,SD,Walworth,-6.778651957999999,-1.326901901
2426,46135,SD,Yankton,-34.39989834,-1.326901901
2427,46137,SD,Ziebach,,-1.326901901
2428,47001,TN,Anderson,-33.58369063,-4.362260747
2429,47003,TN,Bedford,-39.35621659,-4.362260747
2430,47005,TN,Benton,-29.70039451,-4.362260747
2431,47007,TN,Bledsoe,-8.951111704,-4.362260747
2432,47009,TN,Blount,-36.66877986,-4.362260747
2433,47011,TN,Bradley,-31.97277558,-4.362260747
2434,47013,TN,Campbell,-33.16669808,-4.362260747
2435,47015,TN,Cannon,-48.40972926,-4.362260747
2436,47017,TN,Carroll,-38.52510908,-4.362260747
2437,47019,TN,Carter,-22.65570844,-4.362260747
2438,47021,TN,Cheatham,-62.08516256,-4.362260747
2439,47023,TN,Chester,-27.19013391,-4.362260747
2440,47025,TN,Claiborne,-14.85684485,-4.362260747
2441,47027,TN,Clay,-17.80001806,-4.362260747
2442,47029,TN,Cocke,-21.13778334,-4.362260747
2443,47031,TN,Coffee,-38.83447788,-4.362260747
2444,47033,TN,Crockett,-16.22777774,-4.362260747
2445,47035,TN,Cumberland,-17.85009715,-4.362260747
2446,47037,TN,Davidson,-32.59761324,-4.362260747
2447,47039,TN,Decatur,-34.74596699,-4.362260747
2448,47041,TN,DeKalb,-21.29719412,-4.362260747
2449,47043,TN,Dickson,-44.01986368,-4.362260747
2450,47045,TN,Dyer,-33.73265068,-4.362260747
2451,47047,TN,Fayette,-10.38997911,-4.362260747
2452,47049,TN,Fentress,-21.4163504,-4.362260747
2453,47051,TN,Franklin,-25.94391165,-4.362260747
2454,47053,TN,Gibson,-36.04259888,-4.362260747
2455,47055,TN,Giles,-42.14479485,-4.362260747
2456,47057,TN,Grainger,-0.482104122,-4.362260747
2457,47059,TN,Greene,-34.78818052,-4.362260747
2458,47061,TN,Grundy,-9.003436817999999,-4.362260747
2459,47063,TN,Hamblen,-24.20153377,-4.362260747
2460,47065,TN,Hamilton,-26.66892254,-4.362260747
2461,47067,TN,Hancock,-6.935643757999999,-4.362260747
2462,47069,TN,Hardeman,-26.32471837,-4.362260747
2463,47071,TN,Hardin,-10.73994801,-4.362260747
2464,47073,TN,Hawkins,-15.63437794,-4.362260747
2465,47075,TN,Haywood,-29.08047829,-4.362260747
2466,47077,TN,Henderson,-16.36476838,-4.362260747
2467,47079,TN,Henry,-27.17853139,-4.362260747
2468,47081,TN,Hickman,-29.77888158,-4.362260747
2469,47083,TN,Houston,-15.51824271,-4.362260747
2470,47085,TN,Humphreys,-37.49986564,-4.362260747
2471,47087,TN,Jackson,-21.12081201,-4.362260747
2472,47089,TN,Jefferson,-51.11351234,-4.362260747
2473,47091,TN,Johnson,-18.4250635,-4.362260747
2474,47093,TN,Knox,-31.94147236,-4.362260747
2475,47095,TN,Lake,-12.42373838,-4.362260747
2476,47097,TN,Lauderdale,-24.13975408,-4.362260747
2477,47099,TN,Lawrence,-29.67543844,-4.362260747
2478,47101,TN,Lewis,-40.83766617,-4.362260747
2479,47103,TN,Lincoln,-38.46912546,-4.362260747
2480,47105,TN,Loudon,-41.11305675,-4.362260747
2481,47107,TN,McMinn,-34.82598623,-4.362260747
2482,47109,TN,McNairy,-16.24952448,-4.362260747
2483,47111,TN,Macon,-51.8480744,-4.362260747
2484,47113,TN,Madison,-28.24217356,-4.362260747
2485,47115,TN,Marion,-22.3924036,-4.362260747
